OBJECTID,SSL,BLDG_NUM,SECT_NUM,STRUCT_CL,STRUCT_CL_D,GRADE,GRADE_D,EXTWALL,EXTWALL_D,WALL_HGT,NUM_UNITS,SALEDATE,PRICE,QUALIFIED,AYB,YR_RMDL,EYB,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
17846,1661    0813,1,1,B,Reinf Concr,40,Good,BR,Brick,8,198,,212720000,Q,1990,2013,1992,1,894921,53,95644,2017-08-13T18:01:04.000Z
17847,1661    0817,1,1,B,Reinf Concr,40,Good,BR,Brick,8,26,,0,U,1988,,1988,1,250155,52,26320,2017-08-13T18:01:04.000Z
17848,1661    0855,1,1,B,Reinf Concr,60,Excellent,0,Typical,12,,,32700000,Q,1998,,1998,1,86379,42,50946,2017-08-13T18:01:04.000Z
17849,1661    2001,1,1,,,50,Very Good,,,,,,0,U,1990,,1990,1,2120,48,1626,2017-08-13T18:01:04.000Z
17850,1663    0009,1,1,C,Brick/Concr,45,Good +,BR,Brick,8,,,0,U,1940,,1948,1,0,89,236590,2017-08-13T18:01:04.000Z
17851,1663    0809,1,1,C,Brick/Concr,40,Good,BR,Brick,15,1,,1052520,Q,2007,,2008,1,3000,83,3017,2017-08-13T18:01:04.000Z
17852,1665    0010,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,10500000,U,1927,2012,1965,1,5136,42,6136,2017-08-13T18:01:04.000Z
17853,1665    0801,1,1,C,Brick/Concr,45,Good +,BR,Brick,10,,,10500000,U,1961,,1982,1,15107,42,10973,2017-08-13T18:01:04.000Z
17854,1665    0802,1,1,C,Brick/Concr,45,Good +,BR,Brick,12,,,1226410,U,1954,,1990,4,18214,49,11004,2017-08-13T18:01:04.000Z
17855,1665    2001,1,1,,,,,,,,,,0,U,2009,,2009,1,5526,61,8847,2017-08-13T18:01:04.000Z
17856,1666    0804,1,1,B,Reinf Concr,40,Good,0,Typical,10,,,0,U,1976,,1985,1,102638,52,17480,2017-08-13T18:01:04.000Z
17857,1666    0805,1,1,B,Reinf Concr,40,Good,0,Typical,8,,,0,U,1963,,1964,5,108724,52,89656,2017-08-13T18:01:04.000Z
17858,1668    0001,1,1,C,Brick/Concr,45,Good +,BR,Brick,14,,,900000,U,1923,2005,2000,1,3008,68,1043,2017-08-13T18:01:04.000Z
17859,1669    0034,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,12,,,0,U,1938,,1990,1,4095,41,2465,2017-08-13T18:01:04.000Z
17860,1669    0035,1,1,C,Brick/Concr,55,Very Good +,CB,Concrete Block,12,,,0,U,1938,,1990,1,4200,41,2638,2017-08-13T18:01:04.000Z
17861,1669    0036,1,1,C,Brick/Concr,20,Fair,BR,Brick,18,,,0,U,1929,,1960,1,2860,61,11053,2017-08-13T18:01:04.000Z
17862,1669    0805,1,1,C,Brick/Concr,40,Good,BR,Brick,8,14,,,U,1982,,1982,1,61217,52,20355,2017-08-13T18:01:04.000Z
17863,1669    5001,1,1,C,Brick/Concr,45,Good +,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17864,1669    5002,1,1,C,Brick/Concr,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17865,1669    5003,1,1,,,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17866,1669    5004,1,1,C,Brick/Concr,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17867,1669    5005,1,1,B,Reinf Concr,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17868,1669    5006,1,1,,,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17869,1669    5007,1,1,,,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17870,1669    5008,1,1,C,Brick/Concr,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17871,1669    5009,1,1,,,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17872,1669    5010,1,1,,,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17873,1669    5011,1,1,,,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17874,1669    5012,1,1,C,Brick/Concr,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17875,1669    5013,1,1,C,Brick/Concr,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17876,1669    5014,1,1,C,Brick/Concr,40,Good,,,,1,,,U,1985,,1985,1,0,216,0,2017-08-13T18:01:04.000Z
17877,1671    0001,1,1,C,Brick/Concr,30,Average,CB,Concrete Block,14,,,0,U,1964,,1975,1,1161,65,5942,2017-08-13T18:01:04.000Z
17878,1671    0021,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,,,U,1951,,1985,1,4000,41,3125,2017-08-13T18:01:04.000Z
17879,1671    0024,1,1,C,Brick/Concr,40,Good,BR,Brick,12,0,,1550000,Q,1923,,1985,1,4599,45,3125,2017-08-13T18:01:04.000Z
17880,1671    0025,1,1,C,Brick/Concr,20,Fair,BR,Brick,12,,,,U,1923,,1975,1,2814,45,3125,2017-08-13T18:01:04.000Z
17881,1671    0026,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,,,U,1923,,1980,1,7225,42,3125,2017-08-13T18:01:04.000Z
17882,1671    0027,1,1,C,Brick/Concr,50,Very Good,BR,Brick,10,,,0,U,1979,,1995,1,6525,51,3125,2017-08-13T18:01:04.000Z
17883,1671    0028,1,1,C,Brick/Concr,45,Good +,BR,Brick,12,,,0,U,1938,,1995,1,4610,42,3125,2017-08-13T18:01:04.000Z
17884,1671    0031,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,,0,U,1929,,1995,1,3738,41,4484,2017-08-13T18:01:04.000Z
17885,1671    0031,2,1,0,Default,30,Average,BR,Brick,16,,,0,U,1929,,1995,1,795,41,4484,2017-08-13T18:01:04.000Z
17886,1671    0031,3,1,0,Default,30,Average,BR,Brick,16,,,0,U,1929,,1995,1,795,41,4484,2017-08-13T18:01:04.000Z
17887,1671    0031,4,1,0,Default,35,Average +,BR,Brick,16,,,0,U,1929,,1995,1,795,41,4484,2017-08-13T18:01:04.000Z
17888,1671    0032,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,817840,U,1929,,1980,1,3012,41,2487,2017-08-13T18:01:04.000Z
17889,2068    0038,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,,,U,1925,2011,1991,1,4708,42,3500,2017-08-13T18:01:04.000Z
17890,2068    0039,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,,,U,1925,2011,1991,1,5038,42,3500,2017-08-13T18:01:04.000Z
17891,2068    0092,1,1,0,Default,0,Default,0,Typical,8,,,12800000,U,0,,1900,1,19951,42,10276,2017-08-13T18:01:04.000Z
17892,2068    0809,1,1,C,Brick/Concr,35,Average +,BR,Brick,18,,,,U,1928,,1985,1,8504,84,7000,2017-08-13T18:01:04.000Z
17893,2068    0818,1,1,C,Brick/Concr,25,Fair +,BR,Brick,10,8,,0,U,1929,2007,1975,1,14508,29,7000,2017-08-13T18:01:04.000Z
17894,2068    2001,1,1,C,Brick/Concr,30,Average,BR,Brick,8,,,810000,Q,1998,,2004,1,2000,58,866,2017-08-13T18:01:04.000Z
17895,2069    0031,1,1,0,Default,30,Average,WS,Wood Siding,8,8,,,U,1923,,1923,1,8559,26,8236,2017-08-13T18:01:04.000Z
17896,2069    0032,1,1,0,Default,30,Average,WS,Wood Siding,8,8,,,U,0,1923,1900,1,8559,26,9043,2017-08-13T18:01:04.000Z
17897,2069    0033,1,1,0,Default,30,Average,WS,Wood Siding,8,8,,,U,1923,,1923,1,8559,26,8231,2017-08-13T18:01:04.000Z
17898,2069    0047,1,1,C,Brick/Concr,50,Very Good,BR,Brick,12,,,,U,1936,,1985,1,4626,41,5527,2017-08-13T18:01:04.000Z
17899,2069    0806,1,1,C,Brick/Concr,30,Average,BR,Brick,10,13,,3600000,Q,1922,2015,1985,1,12034,29,7000,2017-08-13T18:01:04.000Z
17900,2069    0807,1,1,C,Brick/Concr,20,Fair,BR,Brick,14,,,,U,1940,,1960,1,6320,84,7000,2017-08-13T18:01:04.000Z
17901,2069    0816,1,1,C,Brick/Concr,20,Fair,BR,Brick,20,,,3240000,Q,1935,,1975,1,12362,66,15172,2017-08-13T18:01:04.000Z
17902,2069    0818,1,1,C,Brick/Concr,40,Good,BR,Brick,12,0,,4675000,U,1940,,1948,2,5348,67,5388,2017-08-13T18:01:04.000Z
17903,2069    0819,1,1,C,Brick/Concr,40,Good,BR,Brick,12,17,,4675000,U,1940,2009,1970,2,8442,51,4208,2017-08-13T18:01:04.000Z
17904,2069    7000,1,1,C,Brick/Concr,40,Good,,,,17,,7400000,U,1940,2009,1973,2,12663,21,0,2017-08-13T18:01:04.000Z
17905,2072    0030,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,1,,,U,1910,2008,2008,1,19135,83,45208,2017-08-13T18:01:04.000Z
17906,2072    0030,2,1,C,Brick/Concr,40,Good,BR,Brick,12,,,,U,1910,,1995,1,1472,83,45208,2017-08-13T18:01:04.000Z
17907,2078    0838,1,1,C,Brick/Concr,20,Fair,BR,Brick,8,0,,,U,1945,,1955,1,750,89,53271,2017-08-13T18:01:04.000Z
17908,2079    0837,1,1,0,Default,30,Average,BR,Brick,8,27,,,U,1923,1986,1923,1,24400,26,26078,2017-08-13T18:01:04.000Z
17909,2082    0048,1,1,C,Brick/Concr,20,Fair,BR,Brick,8,0,,0,U,1954,,1970,1,21925,86,19847,2017-08-13T18:01:04.000Z
17910,2084    0023,1,1,C,Brick/Concr,30,Average,BR,Brick,8,126,,0,U,1927,2016,1993,1,74078,22,24405,2017-08-13T18:01:04.000Z
17911,2084    0841,1,1,C,Brick/Concr,50,Very Good,0,Typical,10,,,0,U,1912,2014,1977,1,41238,83,259702,2017-08-13T18:01:04.000Z
17912,2087    0802,1,1,,,,,,,,,,0,U,0,,1918,1,18810,83,767092,2017-08-13T18:01:04.000Z
17913,2088    0800,1,1,C,Brick/Concr,35,Average +,BR,Brick,16,,,,U,1975,,1995,1,53444,89,60615,2017-08-13T18:01:04.000Z
17914,2090    0835,1,1,C,Brick/Concr,30,Average,S,Stone,20,,,0,U,1923,,1975,1,11056,81,10000,2017-08-13T18:01:04.000Z
17915,2103    0081,1,1,C,Brick/Concr,30,Average,BR,Brick,9,18,,,U,1936,,1970,1,13980,21,8083,2017-08-13T18:01:04.000Z
17916,2103    0082,1,1,C,Brick/Concr,30,Average,BR,Brick,9,15,,,U,1936,,1975,1,13672,21,8771,2017-08-13T18:01:04.000Z
17917,2103    0083,1,1,C,Brick/Concr,30,Average,BR,Brick,9,12,,,U,1936,,1970,1,10504,21,6550,2017-08-13T18:01:04.000Z
17918,2103    0090,1,1,0,Default,30,Average,WS,Wood Siding,8,28,,,U,1939,1985,1939,1,26420,26,16380,2017-08-13T18:01:04.000Z
17919,2103    0812,1,1,C,Brick/Concr,30,Average,BR,Brick,9,39,,0,U,1942,,1960,1,36228,21,21601,2017-08-13T18:01:04.000Z
17920,2106    0003,1,1,B,Reinf Concr,40,Good,BV,Brick Veneer,9,205,,,U,1925,1970,1965,1,193757,29,99056,2017-08-13T18:01:04.000Z
17921,2106    0005,1,1,C,Brick/Concr,40,Good,BR,Brick,8,,,,U,1905,,1965,1,30160,63,15478,2017-08-13T18:01:04.000Z
17922,2319    0829,2,1,0,Default,0,Default,BR,Brick,34,,,,U,1900,,1918,1,10936,36,311935,2017-08-13T18:01:04.000Z
17923,2319    0829,3,1,0,Default,0,Default,BR,Brick,12,,,,U,1900,,1918,1,11594,36,311935,2017-08-13T18:01:04.000Z
17924,2331    0027,1,1,C,Brick/Concr,20,Fair,BR,Brick,10,,,,U,1952,,1952,1,888,84,3534,2017-08-13T18:01:04.000Z
17925,2339    0003,1,1,B,Reinf Concr,45,Good +,C,Concrete,8,0,,,U,1961,,1980,1,1354,36,709912,2017-08-13T18:01:04.000Z
17926,2339    0003,2,1,0,Default,40,Good,BR,Brick,12,,,,U,1961,,1961,1,259630,36,709912,2017-08-13T18:01:04.000Z
17927,2339    0003,3,1,0,Default,30,Average,BR,Brick,12,,,,U,1961,,1961,1,41527,36,709912,2017-08-13T18:01:04.000Z
17928,2500    0052,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,12,,,,U,1926,,1983,1,6872,85,2820,2017-08-13T18:01:04.000Z
17929,2500    0059,1,1,C,Brick/Concr,50,Very Good,C,Concrete,12,,,,U,1932,,1985,1,8595,85,5262,2017-08-13T18:01:04.000Z
17930,2500    0084,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,12,,,,U,1954,,2000,1,15414,85,2329,2017-08-13T18:01:04.000Z
17931,2500    0086,1,1,C,Brick/Concr,55,Very Good +,SV,Stone Veneer,12,,,,U,1950,,1989,1,153750,85,130000,2017-08-13T18:01:04.000Z
17932,2500    0088,1,1,B,Reinf Concr,60,Excellent,BR,Brick,8,32,,,U,1923,1975,1955,1,83663,27,22263,2017-08-13T18:01:04.000Z
17933,2500    0830,1,1,B,Reinf Concr,60,Excellent,S,Stone,8,8,,,U,1923,,1937,1,26538,27,13500,2017-08-13T18:01:04.000Z
17934,2500    0856,1,1,B,Reinf Concr,55,Very Good +,SV,Stone Veneer,10,,,,U,1953,,1994,1,61666,85,25944,2017-08-13T18:01:04.000Z
17935,2501    0029,1,1,C,Brick/Concr,55,Very Good +,SV,Stone Veneer,16,,,,U,1990,,2004,1,10644,81,30000,2017-08-13T18:01:04.000Z
17936,2501    0031,1,1,C,Brick/Concr,55,Very Good +,BV,Brick Veneer,12,,,0,U,1954,,2000,1,12738,85,46667,2017-08-13T18:01:04.000Z
17937,2505    0006,1,1,C,Brick/Concr,45,Good +,CB,Concrete Block,12,,,,U,1948,,2001,1,7355,85,4763,2017-08-13T18:01:04.000Z
17938,2505    0020,1,1,C,Brick/Concr,60,Excellent,BR,Brick,12,,,,U,1926,,2002,1,13163,85,5250,2017-08-13T18:01:04.000Z
17939,2505    0022,1,1,0,Default,0,Default,0,Typical,8,0,,,U,1900,,1985,1,0,85,5250,2017-08-13T18:01:04.000Z
17940,2505    0037,1,1,C,Brick/Concr,50,Very Good,BR,Brick,12,,,,U,1919,,2000,1,5713,85,2316,2017-08-13T18:01:04.000Z
17941,2505    0038,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,8,0,,,U,1919,2008,2000,1,5713,85,2316,2017-08-13T18:01:04.000Z
17942,2505    0056,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,,,U,1960,,1980,1,7592,85,18750,2017-08-13T18:01:04.000Z
17943,2505    0800,1,1,C,Brick/Concr,50,Very Good,BR,Brick,12,,,,U,1923,,2000,1,7782,85,4631,2017-08-13T18:01:04.000Z
17944,2505    0808,1,1,0,Default,0,Default,0,Typical,8,0,,,U,0,,1900,1,0,85,2625,2017-08-13T18:01:04.000Z
17945,2505    0809,1,1,C,Brick/Concr,50,Very Good,BR,Brick,12,,,,U,1925,,2001,1,6072,85,2625,2017-08-13T18:01:04.000Z
17946,2506    0022,1,1,C,Brick/Concr,60,Excellent,BR,Brick,12,,,,U,1928,,1981,1,11047,85,2199,2017-08-13T18:01:04.000Z
17947,2506    0029,1,1,C,Brick/Concr,60,Excellent,S,Stone,10,,,0,U,1928,,1990,1,24000,85,6363,2017-08-13T18:01:04.000Z
17948,2506    0049,1,1,C,Brick/Concr,60,Excellent,CB,Concrete Block,12,,,,U,1940,,1990,1,15918,85,6414,2017-08-13T18:01:04.000Z
17949,2506    0052,1,1,,,,,,,,,,0,U,2007,,2007,1,0,85,15439,2017-08-13T18:01:04.000Z
17950,2506    0800,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,12,,,4500000,Q,1900,,2005,1,6936,85,4980,2017-08-13T18:01:04.000Z
17951,2507    0026,1,1,A,Struct Steel,60,Excellent,BR,Brick,12,,,,U,1914,,2002,1,6824,85,2500,2017-08-13T18:01:04.000Z
17952,2507    0042,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,12,,,,U,1922,,2002,1,5658,85,2489,2017-08-13T18:01:04.000Z
17953,2507    0051,1,1,C,Brick/Concr,60,Excellent,CB,Concrete Block,10,,,,U,1911,,1992,1,25876,85,12700,2017-08-13T18:01:04.000Z
17954,2507    0055,1,1,C,Brick/Concr,60,Excellent,BR,Brick,12,,,,U,1912,,2001,1,9870,85,3500,2017-08-13T18:01:04.000Z
17955,2507    0060,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,0,,,U,1960,,1900,1,15000,85,21709,2017-08-13T18:01:04.000Z
17956,2507    0063,1,1,C,Brick/Concr,50,Very Good,BR,Brick,10,,,,U,1900,,2000,1,15000,85,22500,2017-08-13T18:01:04.000Z
17957,2507    0820,1,1,C,Brick/Concr,60,Excellent,BR,Brick,9,,,,U,1907,,1983,1,10000,85,5000,2017-08-13T18:01:04.000Z
17958,2507    0828,1,1,C,Brick/Concr,60,Excellent,BR,Brick,12,,,,U,1921,,2003,1,9255,85,3426,2017-08-13T18:01:04.000Z
17959,2507    0829,1,1,C,Brick/Concr,60,Excellent,SU,Stucco,10,,,,U,1931,,1994,1,9100,85,6574,2017-08-13T18:01:04.000Z
17960,2510    0038,1,1,C,Brick/Concr,40,Good,BR,Brick,9,20,,,U,1923,,1985,1,36228,22,6636,2017-08-13T18:01:04.000Z
17961,2510    0827,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,8,0,,0,U,1929,,1995,3,39670,81,34850,2017-08-13T18:01:04.000Z
17962,2609    2067,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,,U,1895,1988,1895,1,924,216,791,2017-08-13T18:01:04.000Z
17963,2609    2068,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,,U,1895,1988,1895,1,762,216,646,2017-08-13T18:01:04.000Z
17964,2609    2069,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,,U,1895,1988,1895,1,820,216,697,2017-08-13T18:01:04.000Z
17965,2609    2070,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,,U,1895,1988,1895,1,800,216,680,2017-08-13T18:01:04.000Z
17966,2609    2071,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,,U,1895,1988,1895,1,725,216,621,2017-08-13T18:01:04.000Z
17967,2609    2072,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,,U,1895,1988,1895,1,636,216,544,2017-08-13T18:01:04.000Z
17968,2609    2073,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,,U,1895,1988,1895,1,636,216,544,2017-08-13T18:01:04.000Z
17969,2610    0754,1,1,C,Brick/Concr,40,Good,S,Stone,20,,,,U,1923,,1970,1,20712,81,14130,2017-08-13T18:01:04.000Z
17970,2611    0280,1,1,C,Brick/Concr,25,Fair +,BR,Brick,10,,,,U,1900,2006,1980,1,2704,82,1380,2017-08-13T18:01:04.000Z
17971,2611    0804,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,645000,U,1921,,1980,4,790,41,832,2017-08-13T18:01:04.000Z
17972,2612    0651,1,1,C,Brick/Concr,40,Good,BR,Brick,9,98,,,U,1910,,1985,1,64409,22,22411,2017-08-13T18:01:04.000Z
17973,2612    0677,1,1,C,Brick/Concr,40,Good,BR,Brick,9,71,,0,U,1964,,1990,1,51428,21,51100,2017-08-13T18:01:04.000Z
17974,2613    0678,1,1,C,Brick/Concr,40,Good,BR,Brick,9,55,,0,U,1966,,1995,1,34815,21,37861,2017-08-13T18:01:04.000Z
17975,2615    0042,1,1,C,Brick/Concr,30,Average,BR,Brick,9,6,,660000,U,1908,,1950,1,4104,28,2542,2017-08-13T18:01:04.000Z
17976,2615    0043,1,1,C,Brick/Concr,40,Good,BR,Brick,9,7,,810000,U,1908,,1998,1,4020,21,2618,2017-08-13T18:01:04.000Z
17977,2615    0098,1,1,C,Brick/Concr,55,Very Good +,BV,Brick Veneer,9,162,,0,U,1898,,1975,1,63886,88,52700,2017-08-13T18:01:04.000Z
17978,2616    0093,1,1,C,Brick/Concr,30,Average,BR,Brick,9,7,,0,U,1908,,1985,1,3688,28,2210,2017-08-13T18:01:04.000Z
17979,2618    0155,1,1,C,Brick/Concr,50,Very Good,BR,Brick,12,,,0,U,1911,2005,1985,1,21825,39,65342,2017-08-13T18:01:04.000Z
17980,2619    0654,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,0,U,0,,1975,1,214668,83,179819,2017-08-13T18:01:04.000Z
17981,2620    0111,1,1,C,Brick/Concr,30,Average,BR,Brick,9,9,,1500000,Q,1966,,1980,1,6372,21,7000,2017-08-13T18:01:04.000Z
17982,2620    0824,1,1,C,Brick/Concr,30,Average,BR,Brick,9,15,,2144000,Q,1963,,1980,2,11730,21,14589,2017-08-13T18:01:04.000Z
17983,2621    0804,1,1,C,Brick/Concr,20,Fair,BR,Brick,9,11,,335000,Q,1964,,1980,1,5814,21,6540,2017-08-13T18:01:04.000Z
17984,2623    0040,1,1,0,Default,30,Average,WS,Wood Siding,8,16,,,U,1924,1987,1924,1,15168,26,6720,2017-08-13T18:01:04.000Z
17985,2624    0828,1,1,C,Brick/Concr,30,Average,BR,Brick,9,82,,6952000,Q,1930,,1973,1,94298,22,20132,2017-08-13T18:01:04.000Z
17986,2624    0831,1,1,B,Reinf Concr,40,Good,BV,Brick Veneer,9,580,,,U,1951,,1965,1,419406,29,86426,2017-08-13T18:01:04.000Z
17987,1269    0311,1,1,C,Brick/Concr,30,Average,WS,Wood Siding,12,,,149600,U,1916,,1979,1,1202,41,1200,2017-08-13T18:01:04.000Z
17988,1269    0822,1,1,C,Brick/Concr,30,Average,BR,Brick,9,7,,0,U,1924,,1975,1,5608,21,2640,2017-08-13T18:01:04.000Z
17989,1269    0908,1,1,C,Brick/Concr,30,Average,C,Concrete,8,1,,,U,1890,,1965,1,5838,81,6698,2017-08-13T18:01:04.000Z
17990,1270    0057,1,1,C,Brick/Concr,30,Average,WS,Wood Siding,10,,,955000,U,1909,,1979,1,703,46,1073,2017-08-13T18:01:04.000Z
17991,1270    0063,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,,U,1956,,1980,1,5610,1,19358,2017-08-13T18:01:04.000Z
17992,1270    0063,2,1,C,Brick/Concr,40,Good,BR,Brick,12,0,,,U,1956,,1982,1,22194,1,19358,2017-08-13T18:01:04.000Z
17993,1271    0044,1,1,C,Brick/Concr,55,Very Good +,SU,Stucco,12,,,1250000,Q,1966,,1995,1,3890,42,2601,2017-08-13T18:01:04.000Z
17994,1271    0046,1,1,C,Brick/Concr,25,Fair +,BR,Brick,12,,,562500,Q,1900,,1960,1,4651,42,3471,2017-08-13T18:01:04.000Z
17995,1271    0048,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,0,U,1900,,1979,1,3234,42,2720,2017-08-13T18:01:04.000Z
17996,1271    0051,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,0,,,U,1900,,2004,1,5138,61,10961,2017-08-13T18:01:04.000Z
17997,1271    0052,1,1,C,Brick/Concr,30,Average,WS,Wood Siding,12,,,0,U,1900,,1985,1,2342,42,1990,2017-08-13T18:01:04.000Z
17998,1271    0053,1,1,C,Brick/Concr,40,Good,WS,Wood Siding,12,,,0,U,1900,,1988,1,6861,42,2791,2017-08-13T18:01:04.000Z
17999,1271    0808,1,1,C,Brick/Concr,50,Very Good,BR,Brick,12,,,0,U,1900,,1995,1,5429,42,2860,2017-08-13T18:01:04.000Z
18000,1271    0813,1,1,C,Brick/Concr,30,Average,CB,Concrete Block,12,,,3650000,Q,1810,,2000,3,6545,42,3250,2017-08-13T18:01:04.000Z
19001,6072    0831,1,1,,,,,,,,,,0,U,2017,,0,1,0,89,61689,2017-08-13T18:01:04.000Z
19002,6072    0832,1,1,,,,,,,,,,0,U,2017,,0,1,0,89,449001,2017-08-13T18:01:04.000Z
19003,6090    0810,1,1,C,Brick/Concr,30,Average,S,Stone,20,,,,U,1953,,1985,1,8244,81,15361,2017-08-13T18:01:04.000Z
19004,6091    0033,1,1,C,Brick/Concr,45,Good +,BR,Brick,8,,,,U,2001,,2003,1,11556,89,139364,2017-08-13T18:01:04.000Z
19005,6092    0801,1,1,D,Wood/Frame,30,Average,0,Typical,9,6,,0,U,2005,,2006,1,30651,21,131309,2017-08-13T18:01:04.000Z
19006,6093    0054,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,11,,0,U,1948,2006,1996,1,12408,21,19081,2017-08-13T18:01:04.000Z
19007,6208    0829,7,1,0,Default,0,Default,BR,Brick,12,,,13500000,U,1959,,1959,3,9198,21,102405,2017-08-13T18:01:04.000Z
19008,6208    0829,8,1,0,Default,0,Default,BR,Brick,12,,,13500000,U,1959,,1959,3,9198,21,102405,2017-08-13T18:01:04.000Z
19009,6208    0829,9,1,0,Default,0,Default,BR,Brick,12,,,13500000,U,1959,,1959,3,9198,21,102405,2017-08-13T18:01:04.000Z
19010,6208    0829,10,1,0,Default,0,Default,BR,Brick,12,,,13500000,U,1959,,1959,3,9198,21,102405,2017-08-13T18:01:04.000Z
19011,6210    0038,1,1,C,Brick/Concr,30,Average,BR,Brick,8,360,,,U,1965,1990,1965,1,316536,22,327610,2017-08-13T18:01:04.000Z
19012,6210    0039,1,1,C,Brick/Concr,30,Average,BR,Brick,8,28,,4759270,U,1967,1986,1980,1,28772,21,113255,2017-08-13T18:01:04.000Z
19013,6210    0039,2,1,0,Default,0,Default,BR,Brick,12,,,4759270,U,1967,1986,1980,1,28772,21,113255,2017-08-13T18:01:04.000Z
19014,6210    0039,3,1,0,Default,0,Default,BR,Brick,12,,,4759270,U,1967,1986,1980,1,23575,21,113255,2017-08-13T18:01:04.000Z
19015,6210    0039,4,1,0,Default,0,Default,BR,Brick,12,,,4759270,U,1967,1986,1980,1,35588,21,113255,2017-08-13T18:01:04.000Z
19016,6210    0834,1,1,C,Brick/Concr,30,Average,BR,Brick,8,19,,2548490,U,1965,2011,1975,1,16780,21,17278,2017-08-13T18:01:04.000Z
19017,6210    0839,1,1,C,Brick/Concr,30,Average,0,Typical,8,20,,2548490,U,1965,2011,1975,1,45680,21,40737,2017-08-13T18:01:04.000Z
19018,6214    0002,1,1,C,Brick/Concr,30,Average,BR,Brick,8,5,,0,U,1942,,1950,1,3834,25,3947,2017-08-13T18:01:04.000Z
19019,6214    0006,1,1,C,Brick/Concr,30,Average,BR,Brick,8,5,,,U,1942,,1942,1,3720,25,4093,2017-08-13T18:01:04.000Z
19020,6214    0037,1,1,C,Brick/Concr,30,Average,BR,Brick,8,21,,550000,U,1943,2000,1970,1,26583,21,28388,2017-08-13T18:01:04.000Z
19021,6214    0038,1,1,C,Brick/Concr,30,Average,BR,Brick,8,12,,0,U,1943,2000,1962,1,15624,21,15059,2017-08-13T18:01:04.000Z
19022,6214    0039,1,1,C,Brick/Concr,30,Average,BR,Brick,8,20,,0,U,1944,2000,1971,1,24350,21,27525,2017-08-13T18:01:04.000Z
19023,6214    0040,1,1,C,Brick/Concr,30,Average,BR,Brick,8,16,,0,U,1944,2000,1971,1,21576,21,23969,2017-08-13T18:01:04.000Z
19024,6219    0001,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,9,32,,0,U,1943,2003,1992,1,26538,21,47479,2017-08-13T18:01:04.000Z
19025,6219    0002,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,9,32,,0,U,1943,2003,1992,1,21328,21,52623,2017-08-13T18:01:04.000Z
